lon,lat,depth
-148.83125,64.99791666666667,99.0
-148.66458333333333,64.99791666666667,110.0
-148.49791666666667,64.99791666666667,517.0
-148.33125,64.99791666666667,477.0
-148.16458333333333,64.99791666666667,299.0
-147.99791666666667,64.99791666666667,394.0
-147.83125,64.99791666666667,456.0
-147.66458333333333,64.99791666666667,355.0
-147.49791666666667,64.99791666666667,530.0
-147.33125,64.99791666666667,415.0
-147.16458333333333,64.99791666666667,569.0
-146.99791666666667,64.99791666666667,201.0
-146.83125,64.99791666666667,473.0
-146.66458333333333,64.99791666666667,754.0
-146.49791666666667,64.99791666666667,517.0
-146.33125,64.99791666666667,657.0
-146.16458333333333,64.99791666666667,438.0
-145.99791666666667,64.99791666666667,446.0
-145.83125,64.99791666666667,494.0
-145.66458333333333,64.99791666666667,494.0
-145.49791666666667,64.99791666666667,537.0
-145.33125,64.99791666666667,660.0
-145.16458333333333,64.99791666666667,775.0
-144.99791666666667,64.99791666666667,1196.0
-144.83125,64.99791666666667,1255.0
-144.66458333333333,64.99791666666667,1253.0
-144.49791666666667,64.99791666666667,848.0
-144.33125,64.99791666666667,1140.0
-144.16458333333333,64.99791666666667,1067.0
-143.99791666666667,64.99791666666667,992.0
-143.83125,64.99791666666667,749.0
-143.66458333333333,64.99791666666667,1049.0
-143.49791666666667,64.99791666666667,955.0
-143.33125,64.99791666666667,858.0
-143.16458333333333,64.99791666666667,1147.0
-142.99791666666667,64.99791666666667,1172.0
-142.83125,64.99791666666667,1189.0
-142.66458333333333,64.99791666666667,1123.0
-142.49791666666667,64.99791666666667,795.0
-142.33125,64.99791666666667,703.0
-142.16458333333333,64.99791666666667,649.0
-141.99791666666667,64.99791666666667,581.0
-141.83125,64.99791666666667,758.0
-141.66458333333333,64.99791666666667,865.0
-141.49791666666667,64.99791666666667,451.0
-141.33125,64.99791666666667,248.0
-141.16458333333333,64.99791666666667,598.0
-140.99791666666667,64.99791666666667,313.0
-140.83125,64.99791666666667,369.0
-140.66458333333333,64.99791666666667,558.0
-140.49791666666667,64.99791666666667,783.0
-140.33125,64.99791666666667,1095.0
-140.16458333333333,64.99791666666667,1075.0
-139.99791666666667,64.99791666666667,999.0
-139.83125,64.99791666666667,1147.0
-139.66458333333333,64.99791666666667,1027.0
-139.49791666666667,64.99791666666667,1061.0
-139.33125,64.99791666666667,1135.0
-139.16458333333333,64.99791666666667,1057.0
-138.99791666666667,64.99791666666667,1083.0
-138.83125,64.99791666666667,980.0
-138.66458333333333,64.99791666666667,1045.0
-138.49791666666667,64.99791666666667,1109.0
-138.33125,64.99791666666667,1659.0
-138.16458333333333,64.99791666666667,906.0
-137.99791666666667,64.99791666666667,1326.0
-137.83125,64.99791666666667,1334.0
-137.66458333333333,64.99791666666667,1734.0
-137.49791666666667,64.99791666666667,1170.0
-137.33125,64.99791666666667,1086.0
-137.16458333333333,64.99791666666667,610.0
-136.99791666666667,64.99791666666667,1290.0
-136.83125,64.99791666666667,1187.0
-136.66458333333333,64.99791666666667,1304.0
-136.49791666666667,64.99791666666667,853.0
-136.33125,64.99791666666667,1301.0
-136.16458333333333,64.99791666666667,1201.0
-135.99791666666667,64.99791666666667,1092.0
-135.83125,64.99791666666667,1274.0
-135.66458333333333,64.99791666666667,1535.0
-135.49791666666667,64.99791666666667,1801.0
-135.33125,64.99791666666667,1629.0
-135.16458333333333,64.99791666666667,881.0
-134.99791666666667,64.99791666666667,878.0
-134.83125,64.99791666666667,737.0
-134.66458333333333,64.99791666666667,1584.0
-134.49791666666667,64.99791666666667,1580.0
-134.33125,64.99791666666667,1682.0
-134.16458333333333,64.99791666666667,614.0
-133.99791666666667,64.99791666666667,1699.0
-133.83125,64.99791666666667,1063.0
-133.66458333333333,64.99791666666667,1451.0
-133.49791666666667,64.99791666666667,1607.0
-133.33125,64.99791666666667,1953.0
-133.16458333333333,64.99791666666667,1223.0
-132.99791666666667,64.99791666666667,1095.0
-132.83125,64.99791666666667,1437.0
-132.66458333333333,64.99791666666667,1325.0
-132.49791666666667,64.99791666666667,1323.0
-132.33125,64.99791666666667,1713.0
-132.16458333333333,64.99791666666667,1240.0
-131.99791666666667,64.99791666666667,1409.0
-131.83125,64.99791666666667,1175.0
-131.66458333333333,64.99791666666667,1011.0
-131.49791666666667,64.99791666666667,1348.0
-131.33125,64.99791666666667,699.0
-131.16458333333333,64.99791666666667,944.0
-130.99791666666667,64.99791666666667,1220.0
-130.83125,64.99791666666667,1540.0
-130.66458333333333,64.99791666666667,1479.0
-130.49791666666667,64.99791666666667,1331.0
-130.33125,64.99791666666667,1037.0
-130.16458333333333,64.99791666666667,1170.0
-129.99791666666667,64.99791666666667,1329.0
-129.83125,64.99791666666667,2100.0
-129.66458333333333,64.99791666666667,1692.0
-129.49791666666667,64.99791666666667,1457.0
-129.33125,64.99791666666667,1774.0
-129.16458333333333,64.99791666666667,1159.0
-128.99791666666667,64.99791666666667,605.0
-128.83125,64.99791666666667,726.0
-128.66458333333333,64.99791666666667,1443.0
-128.49791666666667,64.99791666666667,1186.0
-128.33125,64.99791666666667,1232.0
-128.16458333333333,64.99791666666667,740.0
-127.99791666666667,64.99791666666667,1451.0
-127.83125000000001,64.99791666666667,1281.0
-127.66458333333333,64.99791666666667,1026.0
-127.49791666666667,64.99791666666667,761.0
-127.33125000000001,64.99791666666667,367.0
-127.16458333333333,64.99791666666667,209.0
-126.99791666666667,64.99791666666667,293.0
-126.83125000000001,64.99791666666667,288.0
-126.66458333333333,64.99791666666667,274.0
-126.49791666666667,64.99791666666667,206.0
-126.33125000000001,64.99791666666667,145.0
-126.16458333333333,64.99791666666667,60.0
-125.99791666666667,64.99791666666667,90.0
-125.83125000000001,64.99791666666667,158.0
-125.66458333333333,64.99791666666667,166.0
-125.49791666666667,64.99791666666667,115.0
-125.33125000000001,64.99791666666667,78.0
-125.16458333333333,64.99791666666667,108.0
-124.99791666666667,64.99791666666667,121.0
-124.83125000000001,64.99791666666667,77.0
-124.66458333333333,64.99791666666667,185.0
-124.49791666666667,64.99791666666667,209.0
-124.33125000000001,64.99791666666667,260.0
-124.16458333333333,64.99791666666667,236.0
-123.99791666666667,64.99791666666667,232.0
-123.83125000000001,64.99791666666667,181.0
-123.66458333333333,64.99791666666667,181.0
-123.49791666666667,64.99791666666667,202.0
-123.33125000000001,64.99791666666667,225.0
-123.16458333333333,64.99791666666667,203.0
-122.99791666666667,64.99791666666667,211.0
-122.83125000000001,64.99791666666667,205.0
-122.66458333333333,64.99791666666667,197.0
-122.49791666666667,64.99791666666667,173.0
-122.33125000000001,64.99791666666667,173.0
-122.16458333333333,64.99791666666667,157.0
-121.99791666666667,64.99791666666667,157.0
-121.83125000000001,64.99791666666667,165.0
-121.66458333333333,64.99791666666667,179.0
-121.49791666666667,64.99791666666667,211.0
-121.33125000000001,64.99791666666667,177.0
-121.16458333333333,64.99791666666667,196.0
-120.99791666666667,64.99791666666667,157.0
-120.83125000000001,64.99791666666667,157.0
-120.66458333333333,64.99791666666667,157.0
-120.49791666666667,64.99791666666667,202.0
-120.33125000000001,64.99791666666667,280.0
-120.16458333333333,64.99791666666667,361.0
-174.99791666666667,64.83125,23.0
-174.83125,64.83125,46.0
-174.66458333333333,64.83125,0.0
-174.49791666666667,64.83125,225.0
-174.33125,64.83125,203.0
-174.16458333333333,64.83125,142.0
-173.99791666666667,64.83125,174.0
-173.83125,64.83125,207.0
-173.66458333333333,64.83125,364.0
-173.49791666666667,64.83125,571.0
-173.33125,64.83125,546.0
-173.16458333333333,64.83125,41.0
-172.99791666666667,64.83125,-36.0
-172.83125,64.83125,-59.0
-172.66458333333333,64.83125,-78.0
-172.49791666666667,64.83125,-57.0
-172.33125,64.83125,-10.0
-172.16458333333333,64.83125,-65.0
-171.99791666666667,64.83125,-69.0
-171.83125,64.83125,-51.0
-171.66458333333333,64.83125,-33.0
-171.49791666666667,64.83125,-43.0
-171.33125,64.83125,-43.0
-171.16458333333333,64.83125,-43.0
-170.99791666666667,64.83125,-44.0
-170.83125,64.83125,-45.0
-170.66458333333333,64.83125,-46.0
-170.49791666666667,64.83125,-47.0
-170.33125,64.83125,-49.0
-170.16458333333333,64.83125,-49.0
-169.99791666666667,64.83125,-48.0
-169.83125,64.83125,-48.0
-169.66458333333333,64.83125,-48.0
-169.49791666666667,64.83125,-47.0
-169.33125,64.83125,-45.0
-169.16458333333333,64.83125,-46.0
-168.99791666666667,64.83125,-49.0
-168.83125,64.83125,-46.0
-168.66458333333333,64.83125,-45.0
-168.49791666666667,64.83125,-43.0
-168.33125,64.83125,-41.0
-168.16458333333333,64.83125,-40.0
-167.99791666666667,64.83125,-43.0
-167.83125,64.83125,-35.0
-167.66458333333333,64.83125,-33.0
-167.49791666666667,64.83125,-31.0
-167.33125,64.83125,-28.0
-167.16458333333333,64.83125,-25.0
-166.99791666666667,64.83125,-20.0
-166.83125,64.83125,-18.0
-166.66458333333333,64.83125,-14.0
-166.49791666666667,64.83125,-5.0
-166.33125,64.83125,16.0
-166.16458333333333,64.83125,118.0
-165.99791666666667,64.83125,192.0
-165.83125,64.83125,332.0
-165.66458333333333,64.83125,124.0
-165.49791666666667,64.83125,526.0
-165.33125,64.83125,195.0
-165.16458333333333,64.83125,436.0
-164.99791666666667,64.83125,190.0
-164.83125,64.83125,352.0
-164.66458333333333,64.83125,584.0
-164.49791666666667,64.83125,200.0
-164.33125,64.83125,92.0
-164.16458333333333,64.83125,231.0
-163.99791666666667,64.83125,287.0
-163.83125,64.83125,167.0
-163.66458333333333,64.83125,31.0
-163.49791666666667,64.83125,14.0
-163.33125,64.83125,122.0
-163.16458333333333,64.83125,146.0
-162.99791666666667,64.83125,162.0
-162.83125,64.83125,199.0
-162.66458333333333,64.83125,225.0
-162.49791666666667,64.83125,553.0
-162.33125,64.83125,113.0
-162.16458333333333,64.83125,263.0
-161.99791666666667,64.83125,14.0
-161.83125,64.83125,17.0
-161.66458333333333,64.83125,8.0
-161.49791666666667,64.83125,138.0
-161.33125,64.83125,9.0
-161.16458333333333,64.83125,-3.0
-160.99791666666667,64.83125,0.0
-160.83125,64.83125,9.0
-160.66458333333333,64.83125,9.0
-160.49791666666667,64.83125,164.0
-160.33125,64.83125,535.0
-160.16458333333333,64.83125,464.0
-159.99791666666667,64.83125,331.0
-159.83125,64.83125,465.0
-159.66458333333333,64.83125,596.0
-159.49791666666667,64.83125,663.0
-159.33125,64.83125,632.0
-159.16458333333333,64.83125,650.0
-158.99791666666667,64.83125,339.0
-158.83125,64.83125,580.0
-158.66458333333333,64.83125,407.0
-158.49791666666667,64.83125,249.0
-158.33125,64.83125,102.0
-158.16458333333333,64.83125,100.0
-157.99791666666667,64.83125,148.0
-157.83125,64.83125,37.0
-157.66458333333333,64.83125,37.0
-157.49791666666667,64.83125,35.0
-157.33125,64.83125,35.0
-157.16458333333333,64.83125,37.0
-156.99791666666667,64.83125,39.0
-156.83125,64.83125,52.0
-156.66458333333333,64.83125,59.0
-156.49791666666667,64.83125,161.0
-156.33125,64.83125,104.0
-156.16458333333333,64.83125,119.0
-155.99791666666667,64.83125,420.0
-155.83125,64.83125,243.0
-155.66458333333333,64.83125,152.0
-155.49791666666667,64.83125,366.0
-155.33125,64.83125,112.0
-155.16458333333333,64.83125,46.0
-154.99791666666667,64.83125,46.0
-154.83125,64.83125,56.0
-154.66458333333333,64.83125,76.0
-154.49791666666667,64.83125,80.0
-154.33125,64.83125,61.0
-154.16458333333333,64.83125,55.0
-153.99791666666667,64.83125,124.0
-153.83125,64.83125,129.0
-153.66458333333333,64.83125,255.0
-153.49791666666667,64.83125,141.0
-153.33125,64.83125,163.0
-153.16458333333333,64.83125,200.0
-152.99791666666667,64.83125,229.0
-152.83125,64.83125,240.0
-152.66458333333333,64.83125,274.0
-152.49791666666667,64.83125,264.0
-152.33125,64.83125,240.0
-152.16458333333333,64.83125,212.0
-151.99791666666667,64.83125,107.0
-151.83125,64.83125,211.0
-151.66458333333333,64.83125,249.0
-151.49791666666667,64.83125,121.0
-151.33125,64.83125,94.0
-151.16458333333333,64.83125,210.0
-150.99791666666667,64.83125,203.0
-150.83125,64.83125,179.0
-150.66458333333333,64.83125,96.0
-150.49791666666667,64.83125,141.0
-150.33125,64.83125,79.0
-150.16458333333333,64.83125,78.0
-149.99791666666667,64.83125,167.0
-149.83125,64.83125,88.0
-149.66458333333333,64.83125,91.0
-149.49791666666667,64.83125,99.0
-149.33125,64.83125,101.0
-149.16458333333333,64.83125,100.0
-148.99791666666667,64.83125,101.0
-148.83125,64.83125,104.0
-148.66458333333333,64.83125,530.0
-148.49791666666667,64.83125,211.0
-148.33125,64.83125,133.0
-148.16458333333333,64.83125,401.0
-147.99791666666667,64.83125,165.0
-147.83125,64.83125,134.0
-147.66458333333333,64.83125,135.0
-147.49791666666667,64.83125,141.0
-147.33125,64.83125,143.0
-147.16458333333333,64.83125,179.0
-146.99791666666667,64.83125,175.0
-146.83125,64.83125,248.0
-146.66458333333333,64.83125,502.0
-146.49791666666667,64.83125,345.0
-146.33125,64.83125,663.0
-146.16458333333333,64.83125,748.0
-145.99791666666667,64.83125,489.0
-145.83125,64.83125,464.0
-145.66458333333333,64.83125,605.0
-145.49791666666667,64.83125,550.0
-145.33125,64.83125,707.0
-145.16458333333333,64.83125,859.0
-144.99791666666667,64.83125,861.0
-144.83125,64.83125,1176.0
-144.66458333333333,64.83125,876.0
-144.49791666666667,64.83125,537.0
-144.33125,64.83125,652.0
-144.16458333333333,64.83125,1156.0
-143.99791666666667,64.83125,1018.0
-143.83125,64.83125,1470.0
-143.66458333333333,64.83125,1259.0
-143.49791666666667,64.83125,862.0
-143.33125,64.83125,775.0
-143.16458333333333,64.83125,826.0
-142.99791666666667,64.83125,1064.0
-142.83125,64.83125,1152.0
-142.66458333333333,64.83125,1649.0
-142.49791666666667,64.83125,1065.0
-142.33125,64.83125,892.0
-142.16458333333333,64.83125,1366.0
-141.99791666666667,64.83125,874.0
-141.83125,64.83125,1000.0
-141.66458333333333,64.83125,913.0
-141.49791666666667,64.83125,436.0
-141.33125,64.83125,600.0
-141.16458333333333,64.83125,258.0
-140.99791666666667,64.83125,433.0
-140.83125,64.83125,945.0
-140.66458333333333,64.83125,467.0
-140.49791666666667,64.83125,566.0
-140.33125,64.83125,1052.0
-140.16458333333333,64.83125,981.0
-139.99791666666667,64.83125,1404.0
-139.83125,64.83125,1223.0
-139.66458333333333,64.83125,1552.0
-139.49791666666667,64.83125,1165.0
-139.33125,64.83125,1777.0
-139.16458333333333,64.83125,1241.0
-138.99791666666667,64.83125,1537.0
-138.83125,64.83125,1231.0
-138.66458333333333,64.83125,1332.0
-138.49791666666667,64.83125,996.0
-138.33125,64.83125,1003.0
-138.16458333333333,64.83125,1550.0
-137.99791666666667,64.83125,1197.0
-137.83125,64.83125,1493.0
-137.66458333333333,64.83125,1209.0
-137.49791666666667,64.83125,1031.0
-137.33125,64.83125,842.0
-137.16458333333333,64.83125,782.0
-136.99791666666667,64.83125,811.0
-136.83125,64.83125,725.0
-136.66458333333333,64.83125,1473.0
-136.49791666666667,64.83125,1139.0
-136.33125,64.83125,1580.0
-136.16458333333333,64.83125,1463.0
-135.99791666666667,64.83125,1516.0
-135.83125,64.83125,1009.0
-135.66458333333333,64.83125,1111.0
-135.49791666666667,64.83125,1826.0
-135.33125,64.83125,1787.0
-135.16458333333333,64.83125,1565.0
-134.99791666666667,64.83125,1726.0
-134.83125,64.83125,904.0
-134.66458333333333,64.83125,744.0
-134.49791666666667,64.83125,1542.0
-134.33125,64.83125,946.0
-134.16458333333333,64.83125,1634.0
-133.99791666666667,64.83125,1568.0
-133.83125,64.83125,1626.0
-133.66458333333333,64.83125,749.0
-133.49791666666667,64.83125,1757.0
-133.33125,64.83125,1114.0
-133.16458333333333,64.83125,1460.0
-132.99791666666667,64.83125,1965.0
-132.83125,64.83125,1097.0
-132.66458333333333,64.83125,1390.0
-132.49791666666667,64.83125,1181.0
-132.33125,64.83125,1928.0
-132.16458333333333,64.83125,1824.0
-131.99791666666667,64.83125,1662.0
-131.83125,64.83125,1876.0
-131.66458333333333,64.83125,1116.0
-131.49791666666667,64.83125,1061.0
-131.33125,64.83125,1382.0
-131.16458333333333,64.83125,1856.0
-130.99791666666667,64.83125,1707.0
-130.83125,64.83125,1342.0
-130.66458333333333,64.83125,2169.0
-130.49791666666667,64.83125,2008.0
-130.33125,64.83125,1238.0
-130.16458333333333,64.83125,908.0
-129.99791666666667,64.83125,1676.0
-129.83125,64.83125,1865.0
-129.66458333333333,64.83125,1208.0
-129.49791666666667,64.83125,1317.0
-129.33125,64.83125,687.0
-129.16458333333333,64.83125,787.0
-128.99791666666667,64.83125,1756.0
-128.83125,64.83125,1360.0
-128.66458333333333,64.83125,1275.0
-128.49791666666667,64.83125,862.0
-128.33125,64.83125,1446.0
-128.16458333333333,64.83125,1711.0
-127.99791666666667,64.83125,1318.0
-127.83125000000001,64.83125,1387.0
-127.66458333333333,64.83125,1461.0
-127.49791666666667,64.83125,1020.0
-127.33125000000001,64.83125,875.0
-127.16458333333333,64.83125,995.0
-126.99791666666667,64.83125,488.0
-126.83125000000001,64.83125,384.0
-126.66458333333333,64.83125,263.0
-126.49791666666667,64.83125,267.0
-126.33125000000001,64.83125,265.0
-126.16458333333333,64.83125,242.0
-125.99791666666667,64.83125,152.0
-125.83125000000001,64.83125,143.0
-125.66458333333333,64.83125,87.0
-125.49791666666667,64.83125,107.0
-125.33125000000001,64.83125,120.0
-125.16458333333333,64.83125,60.0
-124.99791666666667,64.83125,122.0
-124.83125000000001,64.83125,124.0
-124.66458333333333,64.83125,128.0
-124.49791666666667,64.83125,295.0
-124.33125000000001,64.83125,268.0
-124.16458333333333,64.83125,277.0
-123.99791666666667,64.83125,265.0
-123.83125000000001,64.83125,235.0
-123.66458333333333,64.83125,240.0
-123.49791666666667,64.83125,233.0
-123.33125000000001,64.83125,239.0
-123.16458333333333,64.83125,263.0
-122.99791666666667,64.83125,269.0
-122.83125000000001,64.83125,280.0
-122.66458333333333,64.83125,317.0
-122.49791666666667,64.83125,414.0
-122.33125000000001,64.83125,367.0
-122.16458333333333,64.83125,282.0
-121.99791666666667,64.83125,224.0
-121.83125000000001,64.83125,225.0
-121.66458333333333,64.83125,187.0
-121.49791666666667,64.83125,168.0
-121.33125000000001,64.83125,156.0
-121.16458333333333,64.83125,157.0
-120.99791666666667,64.83125,192.0
-120.83125000000001,64.83125,238.0
-120.66458333333333,64.83125,315.0
-120.49791666666667,64.83125,455.0
-120.33125000000001,64.83125,511.0
-120.16458333333333,64.83125,458.0
-174.99791666666667,64.66458333333334,-47.0
-174.83125,64.66458333333334,-39.0
-174.66458333333333,64.66458333333334,-30.0
-174.49791666666667,64.66458333333334,-1.0
-174.33125,64.66458333333334,118.0
-174.16458333333333,64.66458333333334,155.0
-173.99791666666667,64.66458333333334,126.0
-173.83125,64.66458333333334,213.0
-173.66458333333333,64.66458333333334,455.0
-173.49791666666667,64.66458333333334,552.0
-173.33125,64.66458333333334,326.0
-173.16458333333333,64.66458333333334,590.0
-172.99791666666667,64.66458333333334,-18.0
-172.83125,64.66458333333334,-39.0
-172.66458333333333,64.66458333333334,-58.0
-172.49791666666667,64.66458333333334,-39.0
-172.33125,64.66458333333334,-45.0
-172.16458333333333,64.66458333333334,-37.0
-171.99791666666667,64.66458333333334,-30.0
-171.83125,64.66458333333334,-22.0
-171.66458333333333,64.66458333333334,-40.0
-171.49791666666667,64.66458333333334,-41.0
-171.33125,64.66458333333334,-44.0
-171.16458333333333,64.66458333333334,-44.0
-170.99791666666667,64.66458333333334,-45.0
-170.83125,64.66458333333334,-47.0
-170.66458333333333,64.66458333333334,-48.0
-170.49791666666667,64.66458333333334,-48.0
-170.33125,64.66458333333334,-48.0
-170.16458333333333,64.66458333333334,-41.0
-169.99791666666667,64.66458333333334,-47.0
-169.83125,64.66458333333334,-46.0
-169.66458333333333,64.66458333333334,-44.0
-169.49791666666667,64.66458333333334,-45.0
-169.33125,64.66458333333334,-43.0
-169.16458333333333,64.66458333333334,-42.0
-168.99791666666667,64.66458333333334,-43.0
-168.83125,64.66458333333334,-44.0
-168.66458333333333,64.66458333333334,-44.0
-168.49791666666667,64.66458333333334,-42.0
-168.33125,64.66458333333334,-39.0
-168.16458333333333,64.66458333333334,-37.0
-167.99791666666667,64.66458333333334,-36.0
-167.83125,64.66458333333334,-36.0
-167.66458333333333,64.66458333333334,-30.0
-167.49791666666667,64.66458333333334,-27.0
-167.33125,64.66458333333334,-29.0
-167.16458333333333,64.66458333333334,-30.0
-166.99791666666667,64.66458333333334,-25.0
-166.83125,64.66458333333334,-24.0
-166.66458333333333,64.66458333333334,-21.0
-166.49791666666667,64.66458333333334,-16.0
-166.33125,64.66458333333334,11.0
-166.16458333333333,64.66458333333334,43.0
-165.99791666666667,64.66458333333334,55.0
-165.83125,64.66458333333334,79.0
-165.66458333333333,64.66458333333334,214.0
-165.49791666666667,64.66458333333334,186.0
-165.33125,64.66458333333334,185.0
-165.16458333333333,64.66458333333334,183.0
-164.99791666666667,64.66458333333334,65.0
-164.83125,64.66458333333334,132.0
-164.66458333333333,64.66458333333334,226.0
-164.49791666666667,64.66458333333334,157.0
-164.33125,64.66458333333334,180.0
-164.16458333333333,64.66458333333334,147.0
-163.99791666666667,64.66458333333334,172.0
-163.83125,64.66458333333334,47.0
-163.66458333333333,64.66458333333334,29.0
